name,slug,full_name,type,publisher,description,source,popularity,star_count,pull_count,filter_type,certification_status,categories,operating_systems,architectures,logo_url,created_at,updated_at
sdkman/sdkman-slackin,sdkman/sdkman-slackin,sdkman/sdkman/sdkman-slackin,image,sdkman,Slackin server for easy Slack signup,community,0,0,45,community,not_certified,[],['Linux'],['x86-64'],nan,2019-05-18 21:23:52.638633+00:00,2019-05-19 20:32:15.902459+00:00
sdkdocker99/maven-web-application,sdkdocker99/maven-web-application,sdkdocker99/sdkdocker99/maven-web-application,image,sdkdocker99,nan,community,0,0,60,community,not_certified,[],['Linux'],['x86-64'],nan,2021-08-25 10:48:36.382787+00:00,2021-09-22 10:34:46.748307+00:00
freedesktopsdk/sdk,freedesktopsdk/sdk,freedesktopsdk/freedesktopsdk/sdk,image,freedesktopsdk,"Freedesktop SDK, the Flatpak runtime (SDK)",community,0,0,0,community,not_certified,[],['Linux'],"['386', 'x86-64', 'arm', 'arm64', 'ppc64le']",nan,2019-07-04 14:57:43.400570+00:00,2022-04-11 00:53:29.102839+00:00
sdkdocker99/myweb,sdkdocker99/myweb,sdkdocker99/sdkdocker99/myweb,image,sdkdocker99,nan,community,0,0,55,community,not_certified,[],['Linux'],['x86-64'],nan,2021-09-04 09:11:58.758569+00:00,2021-10-03 17:06:16.546842+00:00
sdkdocker99/my-app,sdkdocker99/my-app,sdkdocker99/sdkdocker99/my-app,image,sdkdocker99,nan,community,0,0,55,community,not_certified,[],['Linux'],['x86-64'],nan,2021-08-29 06:26:19.707068+00:00,2021-09-10 12:56:27.171067+00:00
sdkman/ansible-playbook,sdkman/ansible-playbook,sdkman/sdkman/ansible-playbook,image,sdkman,"Not for public consumption, used for sdkman provisioning.",community,0,0,39,community,not_certified,[],['Linux'],['x86-64'],nan,2018-04-19 20:31:51.882203+00:00,2018-04-19 22:05:27.504085+00:00
smii/sdk_full_build,smii/sdk_full_build,smii/smii/sdk_full_build,image,smii,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2021-03-26 21:12:45.437567+00:00,2021-07-06 20:17:51.683740+00:00
sdkanse/spring-boot-demo.war,sdkanse/spring-boot-demo.war,sdkanse/sdkanse/spring-boot-demo.war,image,sdkanse,nan,community,0,0,51,community,not_certified,[],['Linux'],['x86-64'],nan,2020-02-13 09:39:44.896969+00:00,2020-03-13 12:23:56.171996+00:00
convertingnetwork/sdk,convertingnetwork/sdk,convertingnetwork/convertingnetwork/sdk,image,convertingnetwork,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2019-09-01 08:13:08.201033+00:00,2020-03-07 21:38:53.595785+00:00
sdkdocker99/java-web-app-docker,sdkdocker99/java-web-app-docker,sdkdocker99/sdkdocker99/java-web-app-docker,image,sdkdocker99,nan,community,0,0,50,community,not_certified,[],['Linux'],['x86-64'],nan,2021-09-06 05:52:32.147486+00:00,2021-10-10 09:29:24.760550+00:00
couchbase/sdk-doctor,couchbase/sdk-doctor,couchbase/couchbase/sdk-doctor,image,couchbase,Application-server-side cluster connection diagnostics. http://couchbase.com/,community,0,1,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-08-31 06:23:06.319279+00:00,2018-11-15 16:25:31.350290+00:00
cythe14/sdk,cythe14/sdk,cythe14/cythe14/sdk,image,cythe14,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-12-18 04:40:16.386587+00:00,2021-01-19 05:50:35.306178+00:00
kenthsieh/sdkman,kenthsieh/sdkman,kenthsieh/kenthsieh/sdkman,image,kenthsieh,sdkman on linux,community,0,0,972,community,not_certified,[],['Linux'],['x86-64'],nan,2020-11-25 02:38:36.727827+00:00,2021-08-04 04:40:13.857385+00:00
uajaykumar/sdk2,uajaykumar/sdk2,uajaykumar/uajaykumar/sdk2,image,uajaykumar,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-03-26 16:53:30.453439+00:00,2020-04-28 01:05:25.820866+00:00
sdkks/php-composer,sdkks/php-composer,sdkks/sdkks/php-composer,image,sdkks,nan,community,0,0,42,community,not_certified,[],['Linux'],['x86-64'],nan,2018-12-31 15:36:08.363427+00:00,2018-12-31 17:09:04.103167+00:00
oyekoleb/sdk-3.1-nfv-ci-tools,oyekoleb/sdk-3.1-nfv-ci-tools,oyekoleb/oyekoleb/sdk-3.1-nfv-ci-tools,image,oyekoleb,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-03-03 19:35:46.897580+00:00,2020-07-27 07:05:14.997682+00:00
legato/sdk,legato/sdk,legato/legato/sdk,image,legato,Full Legato SDK (including pre-built framework and toolchain),community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2016-06-10 14:23:11.421253+00:00,2017-05-31 13:57:48.642273+00:00
oryd/sdk,oryd/sdk,oryd/oryd/sdk,image,oryd,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-01-06 18:51:05.309131+00:00,2022-02-08 15:04:47.802508+00:00
sdkhcm/base_centos7,sdkhcm/base_centos7,sdkhcm/sdkhcm/base_centos7,image,sdkhcm,nan,community,0,0,42,community,not_certified,[],['Linux'],['x86-64'],nan,2018-11-30 02:14:27.357630+00:00,2018-11-30 05:22:54.680854+00:00
yalochat/sdk,yalochat/sdk,yalochat/yalochat/sdk,image,yalochat,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-09-03 20:31:23.661050+00:00,2020-10-09 16:14:27.042062+00:00
kmdrd/sdk,kmdrd/sdk,kmdrd/kmdrd/sdk,image,kmdrd,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-04-06 09:02:20.231737+00:00,2021-04-20 12:04:22.988792+00:00
sdkanse/demo1.war,sdkanse/demo1.war,sdkanse/sdkanse/demo1.war,image,sdkanse,nan,community,0,0,40,community,not_certified,[],['Linux'],['x86-64'],nan,2020-04-16 08:14:57.129898+00:00,2020-04-27 10:42:23.502273+00:00
adjoeio/sdk-ci-env,adjoeio/sdk-ci-env,adjoeio/adjoeio/sdk-ci-env,image,adjoeio,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-09-09 15:18:54.785779+00:00,2021-09-13 13:27:24.098270+00:00
truora/sdks-container,truora/sdks-container,truora/truora/sdks-container,image,truora,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2021-03-15 17:19:48.692762+00:00,2021-03-16 16:40:48.735517+00:00
pikselcustomersuccess/sdk-android-appcenter,pikselcustomersuccess/sdk-android-appcenter,pikselcustomersuccess/pikselcustomersuccess/sdk-android-appcenter,image,pikselcustomersuccess,Image with sdk android to build the application and publish it through app center,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-01-15 14:56:37.806576+00:00,2020-11-17 14:51:35.958333+00:00
nugulinux/sdk,nugulinux/sdk,nugulinux/nugulinux/sdk,image,nugulinux,nan,community,0,0,0,community,not_certified,[],['Linux'],"['x86-64', 'arm64']",nan,2019-09-25 09:19:39.198823+00:00,2022-04-09 00:36:29.287027+00:00
sdkks/sonar-scanner,sdkks/sonar-scanner,sdkks/sdkks/sonar-scanner,image,sdkks,nan,community,0,0,37,community,not_certified,[],['Linux'],['x86-64'],nan,2018-10-03 09:33:09.790698+00:00,2018-10-03 09:33:10.201339+00:00
couchbasebuild/sdk-centos6-build,couchbasebuild/sdk-centos6-build,couchbasebuild/couchbasebuild/sdk-centos6-build,image,couchbasebuild,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2017-10-21 10:05:18.451097+00:00,2022-03-17 22:33:52.826841+00:00
jakewharton/sdksearch,jakewharton/sdksearch,jakewharton/jakewharton/sdksearch,image,jakewharton,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-07-17 02:03:05.347763+00:00,2020-03-04 02:41:16.290736+00:00
sdkanse/hrd_emp_be-0.0.1,sdkanse/hrd_emp_be-0.0.1,sdkanse/sdkanse/hrd_emp_be-0.0.1,image,sdkanse,nan,community,0,0,36,community,not_certified,[],['Linux'],['x86-64'],nan,2020-04-22 12:12:05.336426+00:00,2020-05-08 11:58:04.100274+00:00
sdkelley/catnip,sdkelley/catnip,sdkelley/sdkelley/catnip,image,sdkelley,nan,community,0,0,32,community,not_certified,[],['Linux'],['x86-64'],nan,2018-08-13 22:18:43.519106+00:00,2018-08-13 22:18:43.819420+00:00
percev/sdk,percev/sdk,percev/percev/sdk,image,percev,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2021-08-11 12:34:10.008731+00:00,2021-08-26 13:49:34.336380+00:00
asilla/sdk_client,asilla/sdk_client,asilla/asilla/sdk_client,image,asilla,Asilla SDK_Client is a package that contains AI-driven core technologies based on pose estimation.,community,0,0,725,community,not_certified,[],['Linux'],['x86-64'],nan,2021-03-02 12:09:58.779952+00:00,2022-04-05 14:36:52.681534+00:00
as1989/sdk29ndkfastlane,as1989/sdk29ndkfastlane,as1989/as1989/sdk29ndkfastlane,image,as1989,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-08-14 08:08:36.040645+00:00,2020-08-18 07:21:55.787674+00:00
donbeave/sdkman,donbeave/sdkman,donbeave/donbeave/sdkman,image,donbeave,SDKMAN!,community,0,1,437,community,not_certified,[],[],[],nan,2015-12-27 18:00:06.883304+00:00,2015-12-27 19:34:48.869679+00:00
evernymdev/sdk-sample-app,evernymdev/sdk-sample-app,evernymdev/evernymdev/sdk-sample-app,image,evernymdev,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-12-07 16:38:36.032054+00:00,2022-02-02 20:56:44.497213+00:00
wirepas/sdk-builder,wirepas/sdk-builder,wirepas/wirepas/sdk-builder,image,wirepas,Image with necessary dependencies to build Wirepas applications,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-06-04 16:04:16.351459+00:00,2022-01-13 13:21:31.242051+00:00
metalfs/sdk,metalfs/sdk,metalfs/metalfs/sdk,image,metalfs,Metal FS FPGA image SDK,community,0,0,455,community,not_certified,[],['Linux'],['x86-64'],nan,2019-12-19 13:16:38.259436+00:00,2020-09-11 17:34:52.557386+00:00
samcado/sdk,samcado/sdk,samcado/samcado/sdk,image,samcado,dotnet core SDK,community,0,0,448,community,not_certified,[],['Linux'],['x86-64'],nan,2021-06-19 00:08:22.191100+00:00,2021-11-11 06:04:35.114975+00:00
modelerp/sdk,modelerp/sdk,modelerp/modelerp/sdk,image,modelerp,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-11-25 19:22:13.649184+00:00,2020-11-25 19:22:13.962070+00:00
aparcar/sdk,aparcar/sdk,aparcar/aparcar/sdk,image,aparcar,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2021-02-26 20:14:10.018007+00:00,2021-02-26 22:43:46.342816+00:00
sdkdeepa/reverseproxy,sdkdeepa/reverseproxy,sdkdeepa/sdkdeepa/reverseproxy,image,sdkdeepa,nan,community,0,0,26,community,not_certified,[],['Linux'],['x86-64'],nan,2020-12-05 08:29:14.580675+00:00,2021-01-04 17:48:26.944127+00:00
sdkuo/builder-amd64,sdkuo/builder-amd64,sdkuo/sdkuo/builder-amd64,image,sdkuo,nan,community,0,0,25,community,not_certified,[],['Linux'],['x86-64'],nan,2019-07-24 07:40:17.991918+00:00,2019-07-28 02:21:43.980798+00:00
sidabs/sdkaf,sidabs/sdkaf,sidabs/sidabs/sdkaf,image,sidabs,sdkaf,community,0,0,309,community,not_certified,[],[],[],nan,2015-04-08 22:04:29.293161+00:00,2015-10-21 20:36:27.969188+00:00
sdkdocker99/java-web-application,sdkdocker99/java-web-application,sdkdocker99/sdkdocker99/java-web-application,image,sdkdocker99,nan,community,0,0,26,community,not_certified,[],['Linux'],['x86-64'],nan,2021-08-25 16:58:09.309520+00:00,2021-08-25 16:58:09.654204+00:00
sdktr/proxsys-ansible,sdktr/proxsys-ansible,sdktr/sdktr/proxsys-ansible,image,sdktr,Proxsys NetOps PoC base image,community,0,1,26,community,not_certified,[],['Linux'],['x86-64'],nan,2017-09-14 08:57:00.543772+00:00,2017-09-14 09:06:07.408590+00:00
couchbasebuild/sdk-ubuntu16-build,couchbasebuild/sdk-ubuntu16-build,couchbasebuild/couchbasebuild/sdk-ubuntu16-build,image,couchbasebuild,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-01-23 08:45:52.759865+00:00,2022-03-17 22:07:19.475796+00:00
bzohdy/sdkman,bzohdy/sdkman,bzohdy/bzohdy/sdkman,image,bzohdy,docker for sdkman.io,community,0,0,353,community,not_certified,[],['Linux'],['x86-64'],nan,2017-04-05 15:57:12.823286+00:00,2017-04-11 12:08:41.838806+00:00
mojaloop/sdk-mock-dfsp-backend,mojaloop/sdk-mock-dfsp-backend,mojaloop/mojaloop/sdk-mock-dfsp-backend,image,mojaloop,"A ""mock"" DFSP backend service illustrating the API that DFSPs use to transact via the Mojaloop SDK",community,0,0,467,community,not_certified,[],['Linux'],['x86-64'],nan,2019-08-23 15:38:08.216188+00:00,2021-07-12 13:36:09.369478+00:00
couchbasebuild/sdk-centos7-build,couchbasebuild/sdk-centos7-build,couchbasebuild/couchbasebuild/sdk-centos7-build,image,couchbasebuild,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-01-23 08:46:49.619468+00:00,2022-03-17 22:20:24.850090+00:00
intercom/sdk-images,intercom/sdk-images,intercom/intercom/sdk-images,image,intercom,Repo for Docker images of Intercom SDKs,community,0,0,358,community,not_certified,[],['Linux'],['x86-64'],nan,2016-12-05 14:04:40.680907+00:00,2017-02-14 13:13:31.326153+00:00
sdkdocker99/spring-boot-mongo,sdkdocker99/spring-boot-mongo,sdkdocker99/sdkdocker99/spring-boot-mongo,image,sdkdocker99,nan,community,0,0,23,community,not_certified,[],['Linux'],['x86-64'],nan,2021-09-05 03:26:06.437755+00:00,2021-10-05 06:03:30.384319+00:00
sdkks/alpine-ssh_client,sdkks/alpine-ssh_client,sdkks/sdkks/alpine-ssh_client,image,sdkks,nan,community,0,0,23,community,not_certified,[],['Linux'],['x86-64'],nan,2018-10-20 15:05:41.665681+00:00,2018-10-20 15:06:03.615741+00:00
flywheel/sdk-ci,flywheel/sdk-ci,flywheel/flywheel/sdk-ci,image,flywheel,Flywheel SDK CI image,community,0,0,318,community,not_certified,[],['Linux'],['x86-64'],nan,2017-08-19 00:08:00.701669+00:00,2017-09-11 19:42:16.992123+00:00
edgardleal/sdkgen,edgardleal/sdkgen,edgardleal/edgardleal/sdkgen,image,edgardleal,Mirror of cubos/sdkgen to keep a personal version control,community,0,1,390,community,not_certified,[],['Linux'],['x86-64'],nan,2018-09-11 19:14:44.418621+00:00,2018-09-11 20:44:00.682403+00:00
metalfs/sdk-base,metalfs/sdk-base,metalfs/metalfs/sdk-base,image,metalfs,Prerequisites for the Metal FS FPGA image SDK,community,0,0,366,community,not_certified,[],['Linux'],['x86-64'],nan,2019-12-19 13:36:30.844791+00:00,2020-09-11 17:34:12.779511+00:00
yonnji/sdk,yonnji/sdk,yonnji/yonnji/sdk,image,yonnji,KITSUNETSUKI SDK,community,0,0,295,community,not_certified,[],['Linux'],['x86-64'],nan,2021-08-22 13:09:01.136888+00:00,2022-02-17 12:35:55.405037+00:00
couchbasebuild/sdk-ubuntu14-build,couchbasebuild/sdk-ubuntu14-build,couchbasebuild/couchbasebuild/sdk-ubuntu14-build,image,couchbasebuild,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-01-23 08:46:06.823336+00:00,2022-03-17 22:10:29.883996+00:00
realthread/sdk_index,realthread/sdk_index,realthread/realthread/sdk_index,image,realthread,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2020-10-10 08:09:03.178177+00:00,2021-12-26 01:25:50.928782+00:00
sdkdeepa/user-service,sdkdeepa/user-service,sdkdeepa/sdkdeepa/user-service,image,sdkdeepa,nan,community,0,0,23,community,not_certified,[],['Linux'],['x86-64'],nan,2020-12-05 08:30:18.830547+00:00,2021-01-04 17:48:06.420148+00:00
sevenbridges/sdkbase,sevenbridges/sdkbase,sevenbridges/sevenbridges/sdkbase,image,sevenbridges,nan,community,0,2,0,community,not_certified,[],[],[],nan,,2015-11-13 01:25:23.730629+00:00
kviver/sdk,kviver/sdk,kviver/kviver/sdk,image,kviver,SDK for Rust on STM32,community,0,1,300,community,not_certified,[],['Linux'],['x86-64'],nan,2018-01-29 01:52:45.079457+00:00,2020-02-09 18:24:00.595075+00:00
couchbasebuild/sdk-debian9-build,couchbasebuild/sdk-debian9-build,couchbasebuild/couchbasebuild/sdk-debian9-build,image,couchbasebuild,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-03-16 21:00:12.128776+00:00,2022-03-17 22:13:05.169536+00:00
sdkibb/test,sdkibb/test,sdkibb/sdkibb/test,image,sdkibb,nan,community,0,0,21,community,not_certified,[],['Linux'],['x86-64'],nan,2018-10-15 03:32:36.288041+00:00,2018-10-15 03:32:36.578572+00:00
breandan/sdk-docs,breandan/sdk-docs,breandan/breandan/sdk-docs,image,breandan,nan,community,0,0,0,community,not_certified,[],['Linux'],['x86-64'],nan,2015-07-27 02:07:00.243976+00:00,2017-07-14 08:30:35.986064+00:00
rajeshdeva/sdkthree,rajeshdeva/sdkthree,rajeshdeva/rajeshdeva/sdkthree,image,rajeshdeva,nan,community,0,1,0,community,not_certified,[],['Linux'],['x86-64'],nan,2018-07-04 04:27:06.211047+00:00,2018-07-04 06:33:38.403841+00:00
sdkdocker100/odoo,sdkdocker100/odoo,sdkdocker100/sdkdocker100/odoo,image,sdkdocker100,nan,community,0,0,20,community,not_certified,[],['Linux'],['x86-64'],nan,2018-12-01 11:54:04.046672+00:00,2018-12-01 11:54:04.436315+00:00
sdkks/golang-wasm-example,sdkks/golang-wasm-example,sdkks/sdkks/golang-wasm-example,image,sdkks,Golang to WASM example with nginx server,community,0,0,20,community,not_certified,[],['Linux'],['x86-64'],nan,2018-10-14 14:39:10.921444+00:00,2018-10-14 14:39:11.261005+00:00
sdkanse/springboot-angular.war,sdkanse/springboot-angular.war,sdkanse/sdkanse/springboot-angular.war,image,sdkanse,nan,community,0,0,20,community,not_certified,[],['Linux'],['x86-64'],nan,2020-03-02 06:15:14.016280+00:00,2020-04-07 07:00:46.238626+00:00
sdkdeepa/feed,sdkdeepa/feed,sdkdeepa/sdkdeepa/feed,image,sdkdeepa,nan,community,0,0,20,community,not_certified,[],['Linux'],['x86-64'],nan,2020-12-05 06:50:27.386179+00:00,2020-12-05 07:11:20.054801+00:00
bzocker/sdkman,bzocker/sdkman,bzocker/bzocker/sdkman,image,bzocker,nan,community,0,0,992,community,not_certified,[],['Linux'],['x86-64'],nan,2019-09-30 13:52:18.934121+00:00,2019-10-11 09:01:49.697661+00:00
couchbasebuild/sdk-debian8-build,couchbasebuild/sdk-debian8-build,couchbasebuild/couchbasebuild/sdk-debian8-build,image,couchbasebuild,nan,community,0,0,972,community,not_certified,[],['Linux'],['x86-64'],nan,2018-03-16 01:06:02.547159+00:00,2022-03-17 22:17:57.550613+00:00
sdktr/ansible210-azure,sdktr/ansible210-azure,sdktr/sdktr/ansible210-azure,image,sdktr,nan,community,0,0,19,community,not_certified,[],['Linux'],['x86-64'],nan,2021-06-02 22:53:35.514877+00:00,2021-06-04 10:55:27.698925+00:00
sdkottegoda/micro-integrator,sdkottegoda/micro-integrator,sdkottegoda/sdkottegoda/micro-integrator,image,sdkottegoda,Repo for testing micro integrator distributions,community,0,0,19,community,not_certified,[],['Linux'],['x86-64'],nan,2020-03-25 07:15:20.646618+00:00,2020-03-26 01:06:32.891858+00:00
microej/sdk,microej/sdk,microej/microej/sdk,image,microej,nan,community,0,0,844,community,not_certified,[],['Linux'],['x86-64'],nan,2021-10-11 15:35:16.709234+00:00,2021-12-08 13:04:14.171390+00:00
ymonnier/sdkman-java,ymonnier/sdkman-java,ymonnier/ymonnier/sdkman-java,image,ymonnier,Image for SDKMAN with Alpine Linux (Alpine:3.6).,community,0,0,250,community,not_certified,[],['Linux'],['x86-64'],nan,2017-11-16 14:27:53.420057+00:00,2017-11-16 20:14:38.119050+00:00
b2boost/sdkman,b2boost/sdkman,b2boost/b2boost/sdkman,image,b2boost,"Base image for sdkman, offering also openjdk-7",community,0,1,242,community,not_certified,[],['Linux'],['x86-64'],nan,2016-12-19 12:42:03.126209+00:00,2017-04-04 10:35:46.340261+00:00
vitalacy/sdk-nrf,vitalacy/sdk-nrf,vitalacy/vitalacy/sdk-nrf,image,vitalacy,Build nrf connect sdk based applications,community,0,0,242,community,not_certified,[],['Linux'],['x86-64'],nan,2020-10-30 21:48:09.054242+00:00,2021-12-16 23:33:55.962305+00:00
exaworks/sdk,exaworks/sdk,exaworks/exaworks/sdk,image,exaworks,nan,community,0,0,705,community,not_certified,[],['Linux'],['x86-64'],nan,2021-05-21 04:36:50.696878+00:00,2022-04-06 00:04:17.458724+00:00
fortanix/sdkms-apache,fortanix/sdkms-apache,fortanix/fortanix/sdkms-apache,image,fortanix,Image for running Apache web server with TLS certificate and private key stored in Fortanix SDKMS.,community,0,0,282,community,not_certified,[],['Linux'],['x86-64'],nan,2017-06-01 00:10:17.209398+00:00,2018-08-24 03:54:57.473467+00:00
